id,aircraft.id,maintenanceType,startDate,endDate,description,workOrder.id,supplierName,technician
9ca0c715-2d59-462e-974d-dc53e347d695,AIRCRAFT-285,UNSCHEDULED,2026-11-26,2026-11-29,Updated communication software,WORK-ORDER-10270,Precision Aviation Services,Robert Martinez
9ca327a8-4dac-4105-9e4c-537308f197ad,AIRCRAFT-147,SCHEDULED,2026-10-14,2026-10-14,Checked wing surfaces for lightning strike marks,WORK-ORDER-8357,SkyMaster Maintenance Corp,Michael Thompson
9ca6762a-8326-4483-93d1-00476a47c281,AIRCRAFT-213,SCHEDULED,2026-08-03,2026-08-04,Checked wing surfaces for lightning strike marks,WORK-ORDER-5336,Horizon Aviation Systems,James Rodriguez
9ca67e42-3022-4c45-85ab-86140d2bf19f,AIRCRAFT-466,SCHEDULED,2026-05-26,2026-05-27,Executed deferred structural inspection,WORK-ORDER-2254,TitanAir Logistics,David Anderson
9ca8c12b-a15e-4a5e-98d6-fc1c5ea76b0a,AIRCRAFT-238,EMERGENCY,2026-10-03,2026-10-03,Replaced worn hydraulic pump seals,WORK-ORDER-7828,Precision Aviation Services,Jennifer Kim
9cabddc4-cdb3-4e04-aee3-d1b2cf13deb2,AIRCRAFT-361,SCHEDULED,2026-02-15,2026-02-15,Replaced radio transceiver unit,WORK-ORDER-4023,SkyMaster Maintenance Corp,James Rodriguez
9cb0cfea-a45f-4289-971d-fe6a0c7e5306,AIRCRAFT-216,SCHEDULED,2026-12-10,2026-12-14,Checked wing surfaces for lightning strike marks,WORK-ORDER-11022,AeroTech Solutions,James Rodriguez
9cb14ff8-7981-4155-81a3-ff97ebdcd613,AIRCRAFT-454,EMERGENCY,2026-02-25,2026-02-26,Updated navigation software to latest version,WORK-ORDER-6845,Horizon Aviation Systems,Michael Thompson
9cb16465-af97-494d-bdad-80aa3350c9aa,AIRCRAFT-95,SCHEDULED,2026-09-01,2026-09-02,Conducted periodic system functional tests,WORK-ORDER-6588,AeroTech Solutions,Emily Davis
9cb3da89-47e4-4d3a-b592-97b6824b1af9,AIRCRAFT-324,UNSCHEDULED,2027-01-16,2027-01-17,Topped off hydraulic fluid reservoir,WORK-ORDER-12514,Premier Flight Services,Robert Martinez
9cb4f1f4-30eb-4394-b269-f2f834d37e0c,AIRCRAFT-45,SCHEDULED,2026-09-09,2026-09-10,Replaced engine oil and filter,WORK-ORDER-6964,AeroTech Solutions,David Anderson
9cb6fa02-daba-4736-abb2-ee4187253706,AIRCRAFT-386,SCHEDULED,2027-01-13,2027-01-13,Inspected windshield for crack propagation,WORK-ORDER-12427,AeroTech Solutions,Emily Davis
9cb708c6-f7c6-44ad-bf78-2f0cd8f926eb,AIRCRAFT-190,SCHEDULED,2026-08-24,2026-08-27,Inspected exterior for hail damage,WORK-ORDER-6364,Horizon Aviation Systems,Emily Davis
9cb7b30b-206d-4d42-bcf6-9738cd1c8e31,AIRCRAFT-15,EMERGENCY,2026-11-07,2026-11-10,Replaced engine oil and filter,WORK-ORDER-9531,Premier Flight Services,David Anderson
9cb7b883-5c29-4d10-ba84-bc231656eaef,AIRCRAFT-144,EMERGENCY,2026-10-10,2026-10-12,Inspected windshield for crack propagation,WORK-ORDER-8267,Horizon Aviation Systems,James Rodriguez
9cb8ea97-2997-4f84-a48e-4f757ab48783,AIRCRAFT-319,UNSCHEDULED,2027-01-10,2027-01-11,Performed routine safety equipment inspection,WORK-ORDER-12429,TitanAir Logistics,James Rodriguez
9cb9345d-e2c0-41d6-84fb-256b8bb22fc2,AIRCRAFT-1,UNSCHEDULED,2026-04-27,2026-04-30,Replaced worn brake pads,WORK-ORDER-982,AeroTech Solutions,Jennifer Kim
9cbaa3d6-3699-487a-a6b4-cda7804ac524,AIRCRAFT-481,UNSCHEDULED,2026-12-27,2026-12-28,Completed routine pre-flight inspection,WORK-ORDER-11638,Precision Aviation Services,James Rodriguez
9cbac38a-89ef-479f-9d15-e6a2408e370b,AIRCRAFT-257,UNSCHEDULED,2026-08-20,2026-08-21,Completed 100-hour inspection checklist,WORK-ORDER-6185,SkyMaster Maintenance Corp,Robert Martinez
9cbaf2f8-41ac-457d-a4fb-bd2355e4b0ad,AIRCRAFT-189,UNSCHEDULED,2026-05-25,2026-05-26,Executed 50-hour maintenance checklist,WORK-ORDER-2312,Horizon Aviation Systems,Sarah Chen
9cbbb0cf-20ca-42ff-ab5e-684ba11d5515,AIRCRAFT-272,EMERGENCY,2026-04-18,2026-04-19,Completed routine pre-flight inspection,WORK-ORDER-529,SkyMaster Maintenance Corp,Jennifer Kim
9cc19d2a-b0a3-4508-a05b-55b8b83d83ac,AIRCRAFT-184,SCHEDULED,2026-07-31,2026-08-01,Inspected windshield for crack propagation,WORK-ORDER-5254,AeroTech Solutions,Emily Davis
9cc2df59-43b9-4747-8065-b695857e19a6,AIRCRAFT-247,SCHEDULED,2026-05-07,2026-05-07,Verified fuel quality and contamination check,WORK-ORDER-1586,SkyMaster Maintenance Corp,Michael Thompson
9cc34568-fc2c-4f60-a0dd-92b2e9708cd9,AIRCRAFT-11,EMERGENCY,2026-01-31,2026-01-31,Executed 50-hour maintenance checklist,WORK-ORDER-1,Precision Aviation Services,Sarah Chen
9cc43959-0e84-4a58-a4a0-2d720e49523b,AIRCRAFT-130,EMERGENCY,2026-08-12,2026-08-13,Verified fuel quality and contamination check,WORK-ORDER-5773,SkyMaster Maintenance Corp,David Anderson
9cc4a82d-ba1f-428e-b462-b92e0e63307b,AIRCRAFT-64,SCHEDULED,2026-04-07,2026-04-07,Calibrated fuel quantity indicators,WORK-ORDER-14309,AeroTech Solutions,Robert Martinez
9cc6e277-f738-4a9f-9cfb-d2ce0c66de4d,AIRCRAFT-58,UNSCHEDULED,2026-08-03,2026-08-03,Inspected cargo hold for unauthorized items,WORK-ORDER-5361,Precision Aviation Services,James Rodriguez
9cca1eeb-c3c5-4102-aa23-138435a49f4d,AIRCRAFT-448,UNSCHEDULED,2027-01-08,2027-01-09,Inspected and adjusted wheel alignment,WORK-ORDER-12275,Precision Aviation Services,Emily Davis
9ccbf873-353a-48a2-8811-5f2a3851eccf,AIRCRAFT-90,UNSCHEDULED,2026-04-06,2026-04-06,Inspected fuel lines for leaks,WORK-ORDER-19,Premier Flight Services,James Rodriguez
9ccd13c3-5deb-4091-a86d-035e3fce891d,AIRCRAFT-280,SCHEDULED,2026-10-04,2026-10-07,Replaced intercom system amplifier,WORK-ORDER-7970,SkyMaster Maintenance Corp,Robert Martinez
9cd13eda-194c-4476-a477-586b127748b5,AIRCRAFT-244,SCHEDULED,2026-06-20,2026-06-21,Checked wing surfaces for lightning strike marks,WORK-ORDER-3514,TitanAir Logistics,Sarah Chen
9cd1c93c-6891-4e26-9125-f773fe8221a5,AIRCRAFT-202,EMERGENCY,2026-05-26,2026-05-28,Topped off hydraulic fluid reservoir,WORK-ORDER-2336,Apex Aircraft Support,Jennifer Kim
9cd2b4b8-f6e1-4b2a-b9c2-57df3b24c75a,AIRCRAFT-305,UNSCHEDULED,2026-10-20,2026-10-21,Verified integrity of access panels and doors,WORK-ORDER-8597,AeroTech Solutions,Robert Martinez
9cd4ae0f-047b-4c91-b682-7bff1f346302,AIRCRAFT-467,SCHEDULED,2026-12-04,2026-12-05,Tested system pressure and flow rates,WORK-ORDER-10772,TitanAir Logistics,Sarah Chen
9cd67f87-6385-42cb-81cb-9fca74c122e3,AIRCRAFT-151,SCHEDULED,2026-10-10,2026-10-13,Conducted pre-flight security screening,WORK-ORDER-8285,Premier Flight Services,Jennifer Kim
9cd6dff7-9025-44e6-a0bd-956319e31565,AIRCRAFT-377,UNSCHEDULED,2026-02-11,2026-02-12,Replaced worn brake pads,WORK-ORDER-2059,AeroTech Solutions,James Rodriguez
9cd91870-4311-4932-bff0-8c0e171f78ba,AIRCRAFT-347,EMERGENCY,2027-01-28,2027-01-28,Inspected windshield for crack propagation,WORK-ORDER-13158,Premier Flight Services,Robert Martinez
9cde20cb-f50e-459b-991f-6df1289bbe0f,AIRCRAFT-487,EMERGENCY,2026-06-01,2026-06-02,Performed overdue avionics system test,WORK-ORDER-2560,Precision Aviation Services,Emily Davis
9cdf8eeb-de61-4dd8-bde6-7467eecebfd4,AIRCRAFT-49,UNSCHEDULED,2026-05-08,2026-05-11,Replaced navigation display unit,WORK-ORDER-1614,AeroTech Solutions,David Anderson
9ce02928-6992-4ee4-98c9-bdf1fd975208,AIRCRAFT-95,EMERGENCY,2026-05-09,2026-05-10,Replaced intercom system amplifier,WORK-ORDER-1644,SkyMaster Maintenance Corp,Jennifer Kim
9ce3f3a4-ce1b-43e9-af75-7d37d9de817e,AIRCRAFT-327,UNSCHEDULED,2026-08-27,2026-08-28,Replaced worn hydraulic pump seals,WORK-ORDER-6312,SkyMaster Maintenance Corp,Robert Martinez
9ce771d6-accb-4e50-94c6-94a77ec89361,AIRCRAFT-79,SCHEDULED,2026-06-12,2026-06-13,Performed overdue avionics system test,WORK-ORDER-3122,Premier Flight Services,Sarah Chen
9ce783c6-c69c-4434-b9f9-03b75c4061ce,AIRCRAFT-190,UNSCHEDULED,2026-09-29,2026-09-30,Performed scheduled lubrication service,WORK-ORDER-7670,SkyMaster Maintenance Corp,Sarah Chen
9ce7dc16-bd66-4da7-b549-4b6183a5c7d7,AIRCRAFT-363,UNSCHEDULED,2026-08-04,2026-08-04,Calibrated fuel quantity indicators,WORK-ORDER-5486,Apex Aircraft Support,Sarah Chen
9ce8b9a5-d388-40a3-a4dc-bcfb1a6316fb,AIRCRAFT-267,EMERGENCY,2026-04-11,2026-04-13,Performed scheduled lubrication service,WORK-ORDER-147,TitanAir Logistics,Sarah Chen
9ce94135-46d5-40a8-be76-c670637488d9,AIRCRAFT-295,EMERGENCY,2026-09-22,2026-09-22,Topped off hydraulic fluid reservoir,WORK-ORDER-7485,Apex Aircraft Support,Michael Thompson
9cec1d53-d6c8-4dd7-bdc0-865653d33af0,AIRCRAFT-230,UNSCHEDULED,2026-08-27,2026-08-27,Replaced navigation display unit,WORK-ORDER-6470,Horizon Aviation Systems,James Rodriguez
9cede1a6-d66a-4820-b5de-3c88c4bc61df,AIRCRAFT-76,UNSCHEDULED,2026-10-13,2026-10-14,Recalibrated engine sensors,WORK-ORDER-8372,SkyMaster Maintenance Corp,David Anderson
9cee8f75-d45f-421d-adc8-65b2f331edc6,AIRCRAFT-69,SCHEDULED,2026-12-11,2026-12-11,Replaced worn hydraulic pump seals,WORK-ORDER-11003,TitanAir Logistics,Robert Martinez
9cef79df-44b2-47a1-ae48-87e5c8da4012,AIRCRAFT-217,SCHEDULED,2027-01-28,2027-01-29,Tested system pressure and flow rates,WORK-ORDER-13180,AeroTech Solutions,Sarah Chen
9cf38783-fd1e-4b7b-ab74-6f64926484c3,AIRCRAFT-64,EMERGENCY,2026-04-18,2026-04-18,Replaced leaking hydraulic line,WORK-ORDER-563,Precision Aviation Services,Michael Thompson
9cf39f53-1fdc-49a4-a6b8-292fdf22dace,AIRCRAFT-462,EMERGENCY,2027-01-09,2027-01-10,Filled main fuel tanks to capacity,WORK-ORDER-12382,AeroTech Solutions,Robert Martinez
9cf3c20d-8b53-4f25-9a2c-2f7aec7c9958,AIRCRAFT-424,UNSCHEDULED,2026-10-09,2026-10-09,Replaced radio transceiver unit,WORK-ORDER-8030,Horizon Aviation Systems,Sarah Chen
9cf58da1-151b-492f-b148-b17b812be1d8,AIRCRAFT-108,EMERGENCY,2026-05-28,2026-05-29,Inspected combustion chamber for cracks,WORK-ORDER-2399,AeroTech Solutions,Sarah Chen
9cf634a0-b385-415b-85b0-63442e39bcc7,AIRCRAFT-52,UNSCHEDULED,2026-08-08,2026-08-10,Performed scheduled lubrication service,WORK-ORDER-5744,AeroTech Solutions,Emily Davis
9cf80e34-5722-4341-85d8-b68a85d73e28,AIRCRAFT-369,SCHEDULED,2026-06-23,2026-06-24,Replaced damaged tire,WORK-ORDER-3632,SkyMaster Maintenance Corp,Emily Davis
9cf9ec53-4ac2-495b-b4f5-d5c97bf56cd4,AIRCRAFT-85,EMERGENCY,2026-10-28,2026-10-29,Replaced damaged tire,WORK-ORDER-9137,AeroTech Solutions,Michael Thompson
9cf9fa18-cc64-475d-946a-f02f20ebd4c0,AIRCRAFT-278,UNSCHEDULED,2026-07-02,2026-07-06,Inspected windshield for crack propagation,WORK-ORDER-4004,AeroTech Solutions,Sarah Chen
9cfce653-3720-40e7-8dfb-537ec234d95c,AIRCRAFT-137,SCHEDULED,2026-08-04,2026-08-06,Inspected exterior for hail damage,WORK-ORDER-5575,Apex Aircraft Support,Jennifer Kim
9cfd9e00-1411-4be0-ba8a-db8965eb468e,AIRCRAFT-104,SCHEDULED,2026-11-27,2026-11-27,Executed 50-hour maintenance checklist,WORK-ORDER-10331,Apex Aircraft Support,Jennifer Kim
9cfe7e0f-3ff2-4f2a-a7f6-3f496d7106a4,AIRCRAFT-348,EMERGENCY,2026-11-05,2026-11-06,Serviced and greased landing gear struts,WORK-ORDER-9345,Horizon Aviation Systems,James Rodriguez
9d01dad5-9dc2-4097-95c1-ece334a15b8b,AIRCRAFT-276,EMERGENCY,2026-06-24,2026-06-25,Assessed corrosion from moisture exposure,WORK-ORDER-3541,Horizon Aviation Systems,David Anderson
9d028498-1999-4dd3-bf8c-6e7891c4da1d,AIRCRAFT-244,EMERGENCY,2026-05-21,2026-05-22,Replaced worn turbine blades,WORK-ORDER-2124,Precision Aviation Services,James Rodriguez
9d0325b2-737e-4afc-b907-cf4e80b35e7e,AIRCRAFT-264,EMERGENCY,2026-04-26,2026-04-27,Checked wing surfaces for lightning strike marks,WORK-ORDER-976,TitanAir Logistics,James Rodriguez
9d042f1f-5853-44a6-b325-c0e788e656e9,AIRCRAFT-237,EMERGENCY,2026-06-09,2026-06-09,Completed 100-hour inspection checklist,WORK-ORDER-2925,AeroTech Solutions,Jennifer Kim
9d045938-ce5e-41e0-882a-a1375bbd0587,AIRCRAFT-495,EMERGENCY,2026-12-06,2026-12-06,Replaced navigation display unit,WORK-ORDER-10691,Apex Aircraft Support,Emily Davis
9d0688e9-e498-4521-bef5-950553fe1173,AIRCRAFT-223,UNSCHEDULED,2026-09-12,2026-09-12,Replaced engine oil and filter,WORK-ORDER-7240,AeroTech Solutions,James Rodriguez
9d06e614-697c-4b33-ac1e-575d5f99105b,AIRCRAFT-408,EMERGENCY,2026-04-29,2026-04-30,Repaired antenna connection,WORK-ORDER-1179,Apex Aircraft Support,James Rodriguez
9d079676-128e-40f9-a23e-0da115947ce8,AIRCRAFT-348,EMERGENCY,2027-01-04,2027-01-05,Assessed corrosion from moisture exposure,WORK-ORDER-12072,Precision Aviation Services,Michael Thompson
9d0d5a5f-358c-40cf-b9b1-647c28810b66,AIRCRAFT-135,EMERGENCY,2026-09-09,2026-09-10,Inspected fuel lines for leaks,WORK-ORDER-7025,TitanAir Logistics,Emily Davis
9d0dd48f-4617-45a6-beba-b0c9769deb94,AIRCRAFT-468,SCHEDULED,2026-03-13,2026-03-15,Performed overdue avionics system test,WORK-ORDER-13418,TitanAir Logistics,Emily Davis
9d1014c3-c8c9-4cb6-afec-e5aba193d114,AIRCRAFT-287,EMERGENCY,2026-07-31,2026-08-01,Inspected windshield for crack propagation,WORK-ORDER-5196,Apex Aircraft Support,James Rodriguez
9d12a2e2-a97e-476a-bc6b-0da908f65152,AIRCRAFT-48,EMERGENCY,2026-08-08,2026-08-08,Inspected combustion chamber for cracks,WORK-ORDER-5648,Premier Flight Services,Robert Martinez
9d12c86e-57b8-40de-9941-80b039753b98,AIRCRAFT-6,EMERGENCY,2026-07-20,2026-07-20,Verified integrity of access panels and doors,WORK-ORDER-4797,Apex Aircraft Support,James Rodriguez
9d1924c5-cfc0-417b-8bf2-ecdb9de37be3,AIRCRAFT-131,UNSCHEDULED,2026-11-02,2026-11-02,Conducted periodic system functional tests,WORK-ORDER-9342,TitanAir Logistics,James Rodriguez
9d195a9f-e6ae-411f-990b-2d2de3c2b587,AIRCRAFT-40,EMERGENCY,2026-11-16,2026-11-17,Cleaned fuel injectors and filters,WORK-ORDER-9892,TitanAir Logistics,Michael Thompson
9d199b7b-778b-47cc-b5cc-088d11485d1e,AIRCRAFT-116,EMERGENCY,2026-06-28,2026-06-30,Performed routine safety equipment inspection,WORK-ORDER-3848,TitanAir Logistics,Michael Thompson
9d1d1706-e56a-40ed-bfae-395e97e97a78,AIRCRAFT-33,SCHEDULED,2026-07-09,2026-07-10,Serviced and greased landing gear struts,WORK-ORDER-4353,AeroTech Solutions,James Rodriguez
9d1f8353-5d19-4c35-8b80-7559fd1803b5,AIRCRAFT-465,SCHEDULED,2026-11-24,2026-11-28,Cleaned fuel injectors and filters,WORK-ORDER-10208,SkyMaster Maintenance Corp,Robert Martinez
9d1fead8-c853-42f9-801b-450739c1fb64,AIRCRAFT-408,EMERGENCY,2026-12-09,2026-12-09,Inspected and adjusted wheel alignment,WORK-ORDER-10943,Precision Aviation Services,Robert Martinez
9d218ff7-2e0f-46db-8365-bae154fe63b5,AIRCRAFT-136,UNSCHEDULED,2026-08-27,2026-08-28,Executed 50-hour maintenance checklist,WORK-ORDER-6489,Premier Flight Services,Robert Martinez
9d21c0b4-46c5-4964-ac09-3fcab63aac59,AIRCRAFT-245,SCHEDULED,2026-12-22,2026-12-22,Replaced navigation display unit,WORK-ORDER-11469,AeroTech Solutions,Emily Davis
9d21fb05-4720-48c4-8258-b76585a014f1,AIRCRAFT-372,EMERGENCY,2026-09-07,2026-09-11,Calibrated fuel quantity indicators,WORK-ORDER-6944,TitanAir Logistics,Jennifer Kim
9d22156e-75b3-416a-81b5-dbf412a5ed20,AIRCRAFT-18,UNSCHEDULED,2026-05-13,2026-05-15,Performed thorough cabin security sweep,WORK-ORDER-1856,Premier Flight Services,David Anderson
9d299306-32f2-4739-8e4a-8a6178773f9a,AIRCRAFT-327,SCHEDULED,2026-11-13,2026-11-14,Replaced faulty GPS module,WORK-ORDER-9883,AeroTech Solutions,Sarah Chen
9d2ae478-2e7b-4b1f-a2a5-0252e075464e,AIRCRAFT-27,EMERGENCY,2026-03-31,2026-03-31,Performed thorough cabin security sweep,WORK-ORDER-14040,AeroTech Solutions,David Anderson
9d2ba4a6-e8a9-4989-ab9d-fe23c4ca71f8,AIRCRAFT-52,UNSCHEDULED,2026-09-29,2026-09-30,Repaired antenna connection,WORK-ORDER-7770,SkyMaster Maintenance Corp,David Anderson
9d2dccc1-65a4-45e4-a113-5e6e1d7757eb,AIRCRAFT-144,UNSCHEDULED,2026-02-13,2026-02-13,Conducted periodic system functional tests,WORK-ORDER-3223,AeroTech Solutions,Jennifer Kim
9d2e757d-f068-4900-ad3b-f3fac22b516f,AIRCRAFT-100,UNSCHEDULED,2027-01-30,2027-01-30,Examined control surfaces for wind damage,WORK-ORDER-13203,Horizon Aviation Systems,David Anderson
9d322551-d883-4864-90f7-9b038e42e102,AIRCRAFT-83,UNSCHEDULED,2026-06-22,2026-06-22,Replaced worn turbine blades,WORK-ORDER-3497,Horizon Aviation Systems,Robert Martinez
9d351502-49d7-4f4e-aa06-cc341174f9be,AIRCRAFT-60,UNSCHEDULED,2027-01-31,2027-02-01,Inspected exterior for hail damage,WORK-ORDER-13232,TitanAir Logistics,Robert Martinez
9d36ff0d-a66a-4db4-91e8-e99425d83835,AIRCRAFT-235,SCHEDULED,2026-09-11,2026-09-11,Updated communication software,WORK-ORDER-7059,TitanAir Logistics,James Rodriguez
9d384fcd-c0f3-4341-bacd-13ff08648514,AIRCRAFT-324,EMERGENCY,2026-05-10,2026-05-11,Replaced worn brake pads,WORK-ORDER-1699,Apex Aircraft Support,Jennifer Kim
9d39c231-b437-4821-91d4-d77d4ce6ffa7,AIRCRAFT-472,SCHEDULED,2026-11-20,2026-11-21,Performed thorough cabin security sweep,WORK-ORDER-10045,Precision Aviation Services,Jennifer Kim
9d3afb6a-82c1-4792-a82d-e5dd50e1d113,AIRCRAFT-467,SCHEDULED,2026-03-24,2026-03-25,Completed postponed engine run-up test,WORK-ORDER-13897,SkyMaster Maintenance Corp,David Anderson
9d3c0740-e16c-458b-a9f4-2596b025ccd6,AIRCRAFT-422,UNSCHEDULED,2026-10-20,2026-10-23,Replaced damaged tire,WORK-ORDER-8744,Precision Aviation Services,Sarah Chen
9d3ff2d1-6c51-4d36-b978-f5269d4c1d7b,AIRCRAFT-34,EMERGENCY,2027-01-16,2027-01-17,Replaced leaking hydraulic line,WORK-ORDER-12581,Precision Aviation Services,Jennifer Kim
9d404add-cdea-44b4-96a7-25ef4ec4500c,AIRCRAFT-471,SCHEDULED,2026-08-09,2026-08-09,Replaced intercom system amplifier,WORK-ORDER-5713,Precision Aviation Services,Jennifer Kim
9d40a7f4-8623-4afb-a54a-c7f5f6dbe40d,AIRCRAFT-416,SCHEDULED,2026-08-22,2026-08-23,Replaced faulty GPS module,WORK-ORDER-6182,TitanAir Logistics,Michael Thompson
9d43de25-4bdf-4608-8cb1-cc6ebaa2124f,AIRCRAFT-255,SCHEDULED,2026-11-30,2026-11-30,Cleaned and tested headset jacks,WORK-ORDER-10527,Premier Flight Services,James Rodriguez
9d4411ae-f1dd-4675-8274-ecad138aed5b,AIRCRAFT-462,UNSCHEDULED,2026-03-28,2026-03-29,Recalibrated engine sensors,WORK-ORDER-13984,Premier Flight Services,Michael Thompson
9d441e3f-eda4-4006-91ac-b1e88d3ad0a8,AIRCRAFT-252,EMERGENCY,2027-01-04,2027-01-05,Checked wing surfaces for lightning strike marks,WORK-ORDER-12108,Horizon Aviation Systems,James Rodriguez
9d456722-4799-4998-b0f2-cb8378ac0b04,AIRCRAFT-411,UNSCHEDULED,2026-09-27,2026-09-27,Repaired antenna cable connection,WORK-ORDER-7655,Precision Aviation Services,Jennifer Kim
9d463836-261b-47b0-8244-e5d671683c3d,AIRCRAFT-197,EMERGENCY,2026-05-18,2026-05-18,Updated communication software,WORK-ORDER-2094,Precision Aviation Services,Emily Davis
9d4644c1-9a2f-4ca4-98af-85568a59c7ab,AIRCRAFT-31,SCHEDULED,2026-05-03,2026-05-04,Cleaned and tested headset jacks,WORK-ORDER-1337,Horizon Aviation Systems,James Rodriguez
9d4e9e42-fd2b-4308-9765-865b7bce75b5,AIRCRAFT-395,SCHEDULED,2026-05-27,2026-05-31,Performed scheduled lubrication service,WORK-ORDER-2417,Apex Aircraft Support,Michael Thompson
9d4edcf9-db94-49c7-8cbd-bb34b0eec189,AIRCRAFT-134,UNSCHEDULED,2026-12-12,2026-12-13,Updated communication software,WORK-ORDER-11020,Horizon Aviation Systems,David Anderson
9d4f894c-1f4f-4523-91a4-c5a83b029005,AIRCRAFT-131,EMERGENCY,2027-01-16,2027-01-17,Inspected and adjusted wheel alignment,WORK-ORDER-12610,AeroTech Solutions,David Anderson
9d528f19-690d-4da4-834b-704379cc971c,AIRCRAFT-192,EMERGENCY,2026-09-29,2026-09-30,Replaced damaged tire,WORK-ORDER-7698,AeroTech Solutions,Emily Davis
9d54de55-7476-4e4b-a3e4-27f6b3ede014,AIRCRAFT-102,SCHEDULED,2026-02-25,2026-02-27,Verified integrity of access panels and doors,WORK-ORDER-7736,Apex Aircraft Support,Sarah Chen
9d5575bf-57ee-4dbe-97ad-f844e332a262,AIRCRAFT-441,UNSCHEDULED,2026-07-30,2026-08-01,Verified fuel quality and contamination check,WORK-ORDER-5230,AeroTech Solutions,Emily Davis
9d56770f-3bd9-4207-a962-95a53da5ecea,AIRCRAFT-59,UNSCHEDULED,2026-03-07,2026-03-08,Checked wing surfaces for lightning strike marks,WORK-ORDER-11009,Precision Aviation Services,Michael Thompson
9d59a13a-0276-4107-8e47-6275d346d61a,AIRCRAFT-1,UNSCHEDULED,2026-02-06,2026-02-06,Inspected and adjusted wheel alignment,WORK-ORDER-13930,TitanAir Logistics,Emily Davis
9d5a0251-f565-4574-a25d-63bfd17ab1f0,AIRCRAFT-102,EMERGENCY,2026-08-02,2026-08-02,Conducted pre-flight security screening,WORK-ORDER-5448,SkyMaster Maintenance Corp,Sarah Chen
9d5a99fb-51f5-4490-adf8-2c640a0a4a98,AIRCRAFT-335,EMERGENCY,2026-05-08,2026-05-08,Checked security seals on sensitive equipment,WORK-ORDER-1565,Premier Flight Services,Michael Thompson
9d5ad690-f2b9-4cc6-8119-432a9534341b,AIRCRAFT-207,EMERGENCY,2026-06-12,2026-06-12,Tested system pressure and flow rates,WORK-ORDER-3038,SkyMaster Maintenance Corp,Michael Thompson
9d5b20aa-4ce2-4735-bb10-29401ff22ef2,AIRCRAFT-217,SCHEDULED,2026-07-28,2026-07-31,Replaced navigation display unit,WORK-ORDER-5147,Premier Flight Services,Michael Thompson
9d611029-ee17-4413-ab96-85a623af74c4,AIRCRAFT-88,UNSCHEDULED,2026-05-11,2026-05-11,Performed scheduled lubrication service,WORK-ORDER-1557,Precision Aviation Services,Michael Thompson
9d629e82-f5d6-4d17-9545-66a099611703,AIRCRAFT-443,UNSCHEDULED,2026-10-11,2026-10-11,Performed thorough cabin security sweep,WORK-ORDER-8295,Horizon Aviation Systems,Jennifer Kim
9d62f9b3-bc7d-4ef7-b580-4187307ee583,AIRCRAFT-462,SCHEDULED,2026-04-30,2026-04-30,Cleaned and tested headset jacks,WORK-ORDER-1147,Premier Flight Services,Robert Martinez
9d666373-e840-4bea-bc71-5a9a99103833,AIRCRAFT-494,EMERGENCY,2027-01-20,2027-01-20,Cleaned hydraulic filter and replaced element,WORK-ORDER-12761,SkyMaster Maintenance Corp,Sarah Chen
9d69452e-8bdd-4e88-b44e-a601314e1c30,AIRCRAFT-38,SCHEDULED,2026-10-16,2026-10-17,Cleaned fuel injectors and filters,WORK-ORDER-8488,Apex Aircraft Support,Robert Martinez
9d696c45-7d5e-4cd3-a741-8846116afa9a,AIRCRAFT-350,UNSCHEDULED,2026-12-14,2026-12-14,Replaced worn brake pads,WORK-ORDER-11052,Horizon Aviation Systems,Emily Davis
9d6e2c96-9f2b-49fc-a2f7-79c4e580ab3d,AIRCRAFT-475,UNSCHEDULED,2026-11-16,2026-11-20,Updated navigation software to latest version,WORK-ORDER-10003,AeroTech Solutions,Michael Thompson
9d6ee34e-b58c-4e17-af30-15353fac4794,AIRCRAFT-154,UNSCHEDULED,2027-01-23,2027-01-24,Replaced radio transceiver unit,WORK-ORDER-12742,Premier Flight Services,Emily Davis
9d6fb581-25c1-412c-892f-9ed7181505b4,AIRCRAFT-118,UNSCHEDULED,2026-10-27,2026-10-27,Verified fuel quality and contamination check,WORK-ORDER-8857,SkyMaster Maintenance Corp,Emily Davis
9d6febc8-2a83-4b18-ac8d-510d6dfd8208,AIRCRAFT-280,UNSCHEDULED,2026-08-31,2026-08-31,Inspected fuel lines for leaks,WORK-ORDER-6716,Apex Aircraft Support,David Anderson
9d71724b-accf-43d4-8b73-833dc49964ca,AIRCRAFT-18,EMERGENCY,2026-07-14,2026-07-15,Replaced engine oil and filter,WORK-ORDER-4425,AeroTech Solutions,David Anderson
